,title,url,lead_par,date,country,region
2509,"France election: why it’s now or never for Marine Le Pen",https://www.theguardian.com/world/2022/apr/09/france-election-marine-le-pen-national-rally-far-right,"The National Rally leader has closed the gap on Macron as the country prepares to vote – and the far right is scenting victory",2022-04-09T12:50:15Z,Russia,None
2510,"Kit Harington on Henry V and life after Jon Snow: ‘We need to start dealing with male anger’",https://www.theguardian.com/stage/2022/feb/17/kit-harrington-male-anger-interview-henry-v-donmar-warehouse,"As the Game of Thrones star swaps furs for modern dress to play Shakespeare’s monarch he reflects on what the play tells us about masculinity and how it addresses the issues that drove his struggle with addiction",2022-02-17T06:00:28Z,Russia,None
2511,"Petrol prices are soaring – here’s how you can save money on running a car",https://www.theguardian.com/money/2022/mar/12/petrol-prices-are-soaring-heres-how-you-can-save-money-on-running-a-car,"From using a cashback card to emptying your boot there are ways to reduce running costs",2022-03-12T09:00:01Z,Russia,None
2512,"From game on to game over? Sevilla rue what might have been in La Liga | Sid Lowe",https://www.theguardian.com/football/blog/2022/feb/07/from-game-on-to-game-over-sevilla-rue-what-might-have-been-in-la-liga,"The title candidates who just won’t let go couldn’t quite hold on either leaving Madrid six points clear on top",2022-02-07T15:22:08Z,Russia,None
2513,"International Women’s Day marked with events around the world – as it happened",https://www.theguardian.com/world/live/2022/mar/08/nternational-womens-day-events-around-world-iwd-2022-live,"Reports from the UK and across the globe as well as data and research on IWD 2022. This live blog has now closed – for more coverage of International Women’s Day please visit this page",2022-03-08T15:55:48Z,Russia,None
2514,"Covid news: Chinese city of Baise ‘sealed off’ after Omicron outbreak; Papua New Guinea PM tests positive – as it happened",https://www.theguardian.com/world/live/2022/feb/06/covid-live-cases-pandemic-coronavirus-omicron-latest-news,"This blog has now closed",2022-02-06T23:59:47Z,Russia,None
2515,"Evacuation orders lifted for parts of Lismore – as it happened",https://www.theguardian.com/australia-news/live/2022/mar/29/australia-news-live-updates-weather-rain-floods-nsw-qld-scott-morrison-josh-frydenberg-budget-covid-coronavirus-omicron,"This blog is now closed. Follow the latest updates from the 2022 Australian federal budget here.",2022-03-29T08:16:53Z,Russia,None
2516,"Tuesday briefing: ‘I get it and I will fix it’",https://www.theguardian.com/world/2022/feb/01/tuesday-briefing-gray-report,"Bruised PM promises to reform … Boris Johnson to meet Ukrainian president amid crisis … and life on the road for a lorry driver",2022-02-01T06:19:16Z,Russia,None
2517,"Thursday briefing: heat is on to fix cost of living crisis",https://www.theguardian.com/world/2022/feb/03/thursday-briefing-heat-is-on-to-fix-cost-of-living-crisis,"Sunak plots money off energy bills and help for poorest households … fresh wave of Tory MPs submit letters of no confidence … the Met in crisis",2022-02-03T06:26:02Z,Russia,None
2518,"Sydney spared worst of rain but Newcastle still under threat – as it happened",https://www.theguardian.com/australia-news/live/2022/mar/03/australia-news-live-updates-flood-nsw-queensland-weather-rain-sydney-scott-morrison-covid-coronavirus-omicron,"Sydney spared worst of rain but Newcastle still under threat as new NSW flood warning issued; south-east Queensland on alert as thunderstorms loom; Labor and LNP clash over Services Australia flood assistance; nation records at least 47 Covid-related deaths with one fatality in WA as border reopens. This blog is now closed",2022-03-03T09:15:22Z,Russia,None
2519,"Lobbying fears as MPs’ interest groups receive £13m from private firms",https://www.theguardian.com/politics/2022/feb/17/lobbying-fears-as-mps-interest-groups-receive-13m-from-private-firms,"Exclusive: chair of standards committee calls for power to shut down APPGs where there are clear conflicts of interest",2022-02-17T17:15:41Z,Russia,None
2520,"Flood havoc as Central Coast braces for 4.5m swells – as it happened",https://www.theguardian.com/australia-news/live/2022/mar/08/australia-news-live-updates-nsw-queensland-floods-weather-evacuation-scott-morrison-covid-coronavirus,"Victorian man dies of Japanese encephalitis; nation records at least 17 Covid deaths as new cases rise in NSW and WA. This blog is now closed",2022-03-08T07:53:14Z,Russia,None
2521," Craig Kelly egged in Melbourne; Ukraine ambassador flags need for more support – as it happened",https://www.theguardian.com/australia-news/live/2022/apr/08/australia-news-live-update-federal-election-2022-scott-morrison-anthony-albanese-weather-nsw-floods-coronavirus-covid-labor-liberal-party,"Ukraine ambassador flags need for further support from Australia; RBA says potential rate rises to hit borrowers’ repayments; PM says election call ‘won’t be very long from now’; Russia bans 228 Australian officials; NSW records first ‘Deltacron’ cases as nation records at least 30 Covid deaths. This blog is now closed",2022-04-08T08:42:38Z,Russia,None
2522,"‘He fought his whole life’: independence advocate who fled persecution dies from Covid-19",https://www.theguardian.com/australia-news/2022/feb/05/he-fought-his-whole-life-independence-advocate-who-fled-persecution-dies-from-covid-19,"John Souisa steered refugees to safety and never stopped campaigning for Moluccan freedom",2022-02-04T19:00:36Z,Russia,None
2523,"Thursday briefing: End to Covid rules ‘way too soon’",https://www.theguardian.com/world/2022/feb/10/thursday-briefing-end-to-covid-rules-way-too-soon,"Alarm at early exit from restrictions in England … police consider inquiry into Downing Street flat renovation … Stephen Hawking’s blackboard mystery",2022-02-10T06:28:33Z,Russia,None
2524,"PM tight-lipped on election call – as it happened",https://www.theguardian.com/australia-news/live/2022/apr/06/australia-news-live-updates-weather-warnings-rain-floods-nsw-qld-victoria-scott-morrison-election-covid-coronavirus-omicron,"Matthew Camenzuli expelled from Liberal party after seeking leave to appeal preselections ruling in high court; Scott Morrison says he has been ‘upfront with Australian people’ about running full term; Albanese calls Berejiklian a ‘straight talker’ after second round of leaked texts; at least 23 Covid deaths recorded. This blog is now closed",2022-04-06T09:20:55Z,Russia,None
2525,"Tory MP Aaron Bell calls PM’s position untenable as he submits letter calling for no-confidence vote – as it happened",https://www.theguardian.com/politics/live/2022/feb/04/uk-politics-live-boris-johnson-tories-fresh-ultimatum-no-10-staffer-quits-downing-street-parties-latest-updates,"Newcastle-under-Lyme MP submits letter to Graham Brady after Downing Street rocked by resignations on Thursday. This live blog is now closed. For Covid updates please follow the coronavirus blog",2022-02-04T19:02:37Z,Russia,None
2526,"Fantastic Beasts and where to cancel them: how the Wizarding World lost its magic",https://www.theguardian.com/film/2022/apr/08/fantastic-beasts-and-where-to-cancel-them-how-the-wizarding-world-lost-its-magic,"With some cast members in disgrace and others at odds with creator JK Rowling over trans rights the Harry Potter spin-off has become embroiled in controversy. Can it make it to the end of its five-film series?",2022-04-08T05:00:13Z,Russia,None
2527,"Wednesday briefing: Palace silent on Andrew settlement",https://www.theguardian.com/world/2022/feb/16/wednesday-briefing-andrew-settlement,"Duke in out-of-court deal with Virginia Giuffre … Biden warns Americans Ukraine war would not be ‘painless’… Jane Lynch on alcoholism",2022-02-16T06:30:43Z,Russia,None
2528,"‘Kids are interested in everything’: Krishnan Guru-Murthy and Lizo Mzimba on Newsround at 50",https://www.theguardian.com/tv-and-radio/2022/apr/04/krishnan-guru-murthy-lizo-mzimba-newsround-50,"From the environment to diversity the children’s news show has been setting the agenda for decades. Two former presenters explain what it taught them – and why it still matters",2022-04-04T09:00:44Z,Russia,None
2529,"Reserve bank holds interest rates at record low; 38 Covid deaths reported – as it happened",https://www.theguardian.com/australia-news/live/2022/apr/05/australia-news-live-updates-scott-morrison-anthony-albanese-nsw-victoria-qld-covid-coronavirus-omicron-weather,"Central bank keeps cash rate at 0.1%; Queensland vaccination rules to ease further from 14 April; new sanctions on Russia as foreign and defence ministers label Putin a ‘war criminal’; Sydney bus drivers to launch industrial action; 38 Covid deaths recorded. This blog is now closed",2022-04-05T08:59:17Z,Russia,None
2530,"Germany and Switzerland set to ease restrictions – as it happened",https://www.theguardian.com/world/live/2022/feb/16/covid-news-live-south-korea-reports-record-number-of-cases-china-tells-hong-kong-to-stabilise-outbreak,"This blog is now closed. ",2022-02-16T23:59:53Z,Russia,None
2531,"‘The worst possible nightmare’: voices from Ukrainian football as war rages",https://www.theguardian.com/football/2022/mar/05/ukrainian-football-voices-russia-invasion-war-worst-nightmare,"Four players and a coach with Ukrainian clubs reveal how their lives have been turned upside down by Russia’s invasion ",2022-03-05T00:01:09Z,Russia,None
2532,"After partygate: Tory government goes from crisis to crisis",https://www.theguardian.com/politics/2022/mar/27/after-partygate-tory-government-goes-from-crisis-to-crisis,"War in Ukraine has sidelined the row over No 10 parties but Boris Johnson’s troubles are far from over. The cost of living crisis will prove a crucial test",2022-03-27T08:00:20Z,Russia,None
2533,"UK economy rebounced by 7.5% in 2021; US consumer sentiment hit by inflation surge – as it happened",https://www.theguardian.com/business/live/2022/feb/11/uk-gdp-december-2021-omicron-recovery-stock-markets-ftse-inflation-fed-business-live,"Rolling coverage of the latest economic and financial news",2022-02-11T17:03:23Z,Russia,None
2534,"Met to review decision not to investigate quiz night party after photo emerges – as it happened",https://www.theguardian.com/politics/live/2022/feb/09/boris-johnson-pmqs-keir-starmer-uk-politics-live-latest,"Latest news: picture of Boris Johnson at event with prosecco emerges; PM plans to end all coronavirus restrictions in England in two weeks",2022-02-09T19:46:42Z,Russia,None
2535,"A rehearsal for war: Volodymyr Zelenskiy’s path from comic to symbol of courage",https://www.theguardian.com/world/2022/mar/02/a-rehearsal-for-war-volodymyr-zelenskiys-path-from-comic-to-symbol-of-courage,"As the president of Ukraine his defiance has made him a hero across the world. Could his success as a politician lie in his years as an entertainer?",2022-03-02T06:00:31Z,Russia,None
2536,"Look back in bhangra: Panjabi MC on becoming a pop icon",https://www.theguardian.com/music/2022/apr/07/how-panjabi-mc-became-a-british-asian-icon-bhangra,"His Knight Rider-sampling dancefloor banger put dhol drums into hip-hop and Asian beats on the BBC. Now 49 the star takes us back to ‘his own little lab’ in Coventry ",2022-04-07T05:00:04Z,Russia,None
2537,"Eurovision USA: your state-by-state guide to the American Song Contest",https://www.theguardian.com/lifeandstyle/2022/mar/18/american-song-contest-eurovision-usa-states,"With 56 contestants facing off in music’s March Madness we’ll get you up to speed on rivalries alliances and useless trivia",2022-03-18T07:00:51Z,Russia,None
2538,"Spooky Britain: how ghosts became a national obsession",https://www.theguardian.com/lifeandstyle/2022/apr/06/spooky-britain-how-ghosts-became-a-national-obsession,"Mysterious glowing orbs unexplained chills things that literally go bump in the night: signs of paranormal activity have reportedly surged during the pandemic. As have specialist investigators organised ghost hunts eerie podcasts …",2022-04-06T05:00:16Z,Russia,None
2539,"Skier Gus Kenworthy: ‘My legacy in Pyeongchang was that kiss – to have it broadcast to the world felt amazing’",https://www.theguardian.com/sport/2022/feb/03/skier-gus-kenworthy-my-legacy-in-pyeongchang-was-that-kiss-to-have-it-broadcast-to-the-world-felt-amazing,"The 30-year-old on the toll of not living as his ‘true self’ before coming out switching to Team GB and unease at China hosting the Winter Olympics",2022-02-03T18:00:06Z,Russia,None
